title,id,genres,keywords
Real Genius,14370,"['Comedy', 'Romance', 'Science Fiction']","['laser', 'geniu', 'boy geniu', 'ego', 'teen comedi', 'scienc', 'woman director']"
Leviathan,14372,"['Adventure', 'Horror', 'Action', 'Thriller', 'Science Fiction']","['ocean', 'alcohol', 'sea', 'monster', 'experi', 'mine', 'shipwreck', 'scuba div', 'scuba']"
Death Wish II,14373,"['Action', 'Crime', 'Thriller']","['rape', 'detect', 'anti hero', 'drug traff', 'gangster', 'polic', 'vigilant', 'reveng', 'hospit', 'los angeles, california', 'one man armi', 'surveil', 'one against mani', 'vigilante justic']"
Romanzo criminale,14375,"['Crime', 'Drama']","['gang of thiev', 'neo-noir']"
Soldier Blue,14384,"['Western', 'Action', 'Drama']","['based on novel or book', 'attack', 'massacr', 'privat']"
Double Whammy,14390,"['Comedy', 'Crime', 'Drama']","['detect', 'insult', 'rivalri', 'violenc', 'guilt']"
Gang Related,14398,"['Action', 'Crime', 'Thriller']","['detect', 'surgeon', 'stripper', 'murder', 'brutal', 'buddi']"
Beverly Hills Chihuahua,14405,"['Adventure', 'Comedy', 'Family', 'Romance']","['chihuahua', 'duringcreditssting']"
Guy X,14407,['Comedy'],['dark comedi']
Notorious,14410,"['Music', 'Drama', 'History']","['rap mus', 'ghetto', 'music', 'murder', 'death']"
Sinbad: Legend of the Seven Seas,14411,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy', 'Action']","['princ', 'water monst', 'sailor', 'arabian night', '8th centuri']"
Body Heat,14412,"['Crime', 'Thriller', 'Romance']","['prison', 'smoke', 'florida', 'infidel', 'femme fatal', 'murder', 'neo-noir', 'erotic thril', 'heatwav']"
"Hollywood, I'm Sleeping Over Tonight",14413,['Documentary'],"['gather', 'road trip', 'report']"
Honeydripper,14414,"['Drama', 'Music']",['alabama']
Beyond Belief,14420,['Documentary'],"['widow', 'woman director']"
First Sunday,14423,"['Action', 'Comedy']",['gospel']
PCU,14425,['Comedy'],"['mascot', 'fundrais']"
Winter Break,14427,"['Comedy', 'Drama']",['sport']
Drive Me Crazy,14429,"['Drama', 'Comedy', 'Romance', 'Family']","['high school', 'prom']"
Zulu,14433,"['Action', 'Drama', 'History', 'War']","['africa', 'south africa', 'british armi', 'british empir', 'based on a true stori', 'mixed martial art', 'violenc', 'attempted rap', 'cult film', '19th centuri']"
I Think I Love My Wife,14434,"['Comedy', 'Romance']","['banker', 'marriag', 'marital problem']"
My Bloody Valentine,14435,"['Mystery', 'Horror']","['sheriff', 'miner', 'delus', 'head injuri', 'remak', 'slaughter', 'gas mask', 'aftercreditssting']"
Fireproof,14438,"['Drama', 'Romance']","['fire', 'parent child relationship', 'husband wife relationship', 'advic', 'marriag', 'faith', 'dysfunctional marriag', 'religious convers', 'hospit', 'marital problem', 'firefight', 'christian film', 'christian']"
The Pentagon Wars,14439,"['Comedy', 'Drama', 'War']","['pentagon', 'gulf war', 'vietnam war', 'u.s. armi', 'armi', 'based on a true stori', 'dark comedi', 'tank']"
The Tattooist,14440,"['Thriller', 'Horror']","['new zealand', 'mystic', 'singapor', 'evil spirit', 'ghost', 'tattoo']"
Clean and Sober,14441,['Drama'],"['cocain', 'drink', 'real estate ag']"
Ella Enchanted,14442,"['Family', 'Fantasy', 'Comedy']","['elv', 'based on novel or book', 'magic', 'fairi', 'princ', 'fairy tal', 'fantasy world', 'giant', 'ogr', 'fairy godmoth']"
The Garbage Pail Kids Movie,14443,"['Adventure', 'Science Fiction', 'Comedy']","['monster', 'garbag', 'music', 'friendship']"
The Rugrats Movie,14444,"['Family', 'Animation', 'Comedy', 'Adventure']","['sibling relationship', 'babi', 'home', 'pregnanc', 'sequel', 'aftercreditssting']"
A Matter of Loaf and Death,14447,"['Animation', 'Comedy', 'Family', 'Crime', 'Mystery']","['bakeri', 'murder', 'romanc', 'mysteri', 'stop mot', 'serial kil', 'dog', 'claymat', 'plasticin']"
Kill Switch,14452,"['Action', 'Thriller']",['serial kil']
Shrooms,14456,['Horror'],"['forest', 'murder', 'drug', 'ireland']"
Reeker,14457,"['Horror', 'Mystery']","['rave', 'blood splatt']"
Altered,14458,"['Horror', 'Science Fiction', 'Thriller']","['sheriff', 'telepathi', 'bunker', 'panic', 'infect', 'hysteria', 'mind control', 'wood', 'reveng', 'alien', 'gore', 'rural area', 'creatur', 'corps']"
Storm Warning,14459,"['Horror', 'Thriller']","['island', 'sadism', 'castrat', 'psychopath', 'reveng', 'gore', 'surviv', 'tortur', 'brutal', 'violenc', 'killer', 'attempted rap', 'mutil']"
Battle Beyond the Stars,14460,['Science Fiction'],"['clone', 'hitman', 'space', 'robot', 'explos']"
The Manchurian Candidate,14462,"['Drama', 'Thriller', 'Mystery']","['senat', 'gulf war', 'cano', 'kuwait', 'conspiraci', 'war hero', 'u.s. congress']"
Alone in the Wilderness,14463,"['Documentary', 'History']","['wilder', 'log cabin', 'hermit']"
Hot Pursuit,14464,['Comedy'],"['boat', 'chase', 'girlfriend', 'smuggl', 'rescu']"
The Oh in Ohio,14474,"['Comedy', 'Romance']","['adulteri', 'depress', 'infidel', 'nightclub', 'orgasm', 'promis', 'guru', 'love', 'lust', 'drug', 'therapi']"
Used Cars,14475,['Comedy'],"['senat', 'fight', 'salesman', 'theft', 'car', 'cult film', 'used car salesman']"
Clubbed,14476,"['Drama', 'Action', 'Thriller', 'Crime']","['suicid', 'drug deal', 'club']"
Body Shots,14484,"['Drama', 'Romance']","['alcohol', 'rape', 'rave', 'parti', 'arrest']"
The Princess and the Pea,14492,"['Animation', 'Fantasy', 'Family']",['princess']
Mio in the Land of Faraway,14499,"['Adventure', 'Drama', 'Fantasy', 'Family', 'Mystery']","['friendship', 'knight']"
Bachelor Party Vegas,14505,['Comedy'],['bachelor parti']
The Adventures of Baron Munchausen,14506,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Family']","['moon', 'based on novel or book', 'monster', 'surreal', 'hot air balloon', 'satir', 'baron', 'cult film', 'story tel']"
From Beyond,14510,"['Horror', 'Science Fiction']","['experi', 'transform', 'parallel world', 'body horror']"
Lisa Lampanelli: The Queen of Mean,14512,['Comedy'],"['comedian', 'stand-up comedi', 'dark comedi']"
Flourish,14516,"['Drama', 'Mystery']","['camera', 'babysitt', 'mysteri', 'disappear', 'search', 'teenag', 'missing person', 'parent', 'psychiatr']"
MirrorMask,14517,"['Fantasy', 'Drama']",['dream']
Peter & the Wolf,14518,"['Animation', 'Family', 'Music']","['hunter', 'duck', 'wolf', 'cartoon', 'wood', 'reveng', 'loneli', 'stop mot', 'woman director']"
Black Beauty,14522,"['Adventure', 'Family']","['hors', 'country lif', 'woman director']"
Cass,14524,"['Crime', 'Drama']","['biographi', 'hooligan']"
Foolproof,14527,['Action'],"['gun', 'blackmail', 'heist']"
American Crude,14530,"['Comedy', 'Drama']","['american dream', 'stag night', 'parti', 'pot smok', 'los angeles, california', 'drug', 'deceit', 'one night', 'bachelor parti']"
The Mark of Cain,14531,"['Drama', 'War']","['british armi', 'iraq', 'soldier', 'court marti']"
Gia,14533,"['TV Movie', 'Drama', 'Romance']","['aid', 'biographi', 'addict', 'mockumentari', 'fashion']"
Rudy,14534,"['Drama', 'History']","['american footbal', 'biographi', 'sport', 'family relationship']"
New in Town,14536,"['Comedy', 'Romance']","['minnesota', 'small town', 'economi', 'plant', 'vegetarian', 'love', 'rural area']"
Jeff Dunham: Spark of Insanity,14540,['Comedy'],"['ventriloquist', 'stand-up comedi']"
Jeff Dunham: Jeff Dunham's Very Special Christmas Special,14541,['Comedy'],"['holiday', 'ventriloquist', 'stand-up comedi']"
Jeff Dunham: Arguing with Myself,14542,['Comedy'],"['ventriloquist', 'stand-up comedi']"
The Matrix Revisited,14543,['Documentary'],"['behind the scen', 'fan cultur']"
Delta Farce,14547,"['Action', 'Adventure', 'Comedy']","['gener', 'duringcreditssting']"
Winchester '73,14551,"['Action', 'Drama', 'Western']","['robberi', 'showdown', 'horseback rid', 'hostil', 'assault', 'shoot', 'rifl', 'steal', 'search', 'contest', 'poker gam', 'fourth of juli', 'prize']"
"Have Dreams, Will Travel",14552,"['Drama', 'Romance']","['lover', 'innoc', 'romanc', 'psychological thril']"
Bad Day at Black Rock,14554,"['Western', 'Thriller']","['murder', 'racism', 'desert', 'based on short stori', 'post world war ii', '1940']"
Dead Man on Campus,14557,['Comedy'],"['suicid', 'colleg', 'mtv', 'dark comedi', 'teen movi', 'drug', 'fraternity hous', 'teen suicid']"
Paul Blart: Mall Cop,14560,"['Action', 'Adventure', 'Comedy', 'Family']","['security guard', 'duringcreditssting']"
Comeback Season,14561,"['Comedy', 'Family', 'Romance']","['american footbal', 'sport', 'high school']"
Rings,14564,['Horror'],"['hallucin', 'investig', 'supernatur', 'sequel', 'curs', 'vh', 'death', 'video tap']"
Love Lies Bleeding,14565,"['Action', 'Crime', 'Thriller', 'Drama']",[]
Feed,14566,"['Mystery', 'Thriller']","['detect', 'overweight', 'sociopath', 'internet', 'tortur', 'obes']"
Gymkata,14570,"['Action', 'Drama']","['kung fu', 'karat', 'east asian lead', 'gymnast']"
The Boy in the Striped Pyjamas,14574,"['War', 'Drama']","['based on novel or book', 'nation', 'concentration camp', 'world war ii', 'nazi', 'concentration camp prison', 'children in wartim']"
Dirty Work,14577,['Comedy'],"['prostitut', 'homeless', 'gambling debt', 'reveng', 'tape record', 'drug deal', 'booki', 'opera hous', 'bulldoz']"
Outside Providence,14578,"['Romance', 'Comedy', 'Drama']","['suicid', 'sexual', 'colleg', 'polic', 'campu', 'parti', 'love', 'reveng', 'flashback', 'prank', 'student', 'teenag', 'drug', 'humili', 'accid']"
Lake City,14579,"['Action', 'Drama']","['farm', 'murder', 'isol']"
The Big Heat,14580,"['Crime', 'Drama', 'Thriller']","['suicid', 'homicid', 'gangster', 'polic', 'car bomb', 'cop', 'reveng', 'noir', 'death', 'crime synd', 'mob']"
Passchendaele,14582,"['Drama', 'Romance', 'War', 'History']","['nurs', 'world war i', 'battl', 'platoon', 'veteran', 'recruit']"
Deceiver,14583,"['Mystery', 'Crime', 'Drama', 'Thriller']","['prostitut', 'secret', 'murder', 'violenc']"
The Cheap Detective,14584,"['Comedy', 'Thriller', 'Crime', 'Mystery']","['spoof', 'sam spad']"
In the Company of Men,14585,"['Comedy', 'Drama']","['offic', 'deaf', 'love', 'secretari', 'date', 'misogynist']"
Bhaji on the Beach,14587,"['Comedy', 'Drama']","['female friendship', 'woman director', 'birmingham', 'british asian']"
After the Thin Man,14588,"['Comedy', 'Crime', 'Mystery']","[""new year's ev"", 'husband wife relationship', 'nightclub', 'married coupl', 'murder', 'whodunit', 'private detect', 'murder investig', 'thin man']"
Another Thin Man,14589,"['Comedy', 'Mystery', 'Crime', 'Romance']",['thin man']
Shadow of the Thin Man,14590,"['Comedy', 'Crime', 'Mystery']",['thin man']
911 in Plane Site,14591,['Documentary'],"['conspiracy theori', '9/11']"
All You've Got,14593,"['Comedy', 'Family', 'Drama', 'TV Movie']","['competit', 'fire', 'volleybal', 'mtv', 'sport', 'high school', 'high school sport', 'woman director']"
The Thin Man Goes Home,14594,"['Comedy', 'Mystery', 'Thriller']",['thin man']
Song of the Thin Man,14595,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",['thin man']
Anita and Me,14596,"['Comedy', 'Drama', 'Family']","['england', 'based on novel or book', '1970', 'culture clash', 'growing up', 'working class']"
Lassie,14597,"['Adventure', 'Drama', 'Family']","['pet', 'ritual', 'train rid', 'rescu', 'little girl', 'dog', 'lassi']"
The List,14600,"['Comedy', 'Thriller', 'Mystery', 'Romance']","['christian', 'contract']"
Kuffs,14603,"['Action', 'Comedy', 'Crime']","['danc', 'police protect', 'organized crim', 'breaking the fourth wal', 'gunfight']"
Hold That Ghost,14604,"['Comedy', 'Horror']","['haunted hous', 'will']"
The Ghost Breakers,14605,"['Comedy', 'Horror', 'Mystery']",[]
The Baker,14606,"['Comedy', 'Crime']","['hitman', 'black humor', 'bakeri', 'rural area']"
Partition,14608,"['Drama', 'Romance']",['interracial relationship']
Ultimate Avengers: The Movie,14609,"['Action', 'Animation', 'Adventure', 'Science Fiction']","['mask', 'alien life-form', 'superhero', 'based on com', 'alien', 'superhero team']"
Ultimate Avengers 2: Rise of the Panther,14611,"['Adventure', 'Animation', 'Action', 'Science Fiction']","['africa', 'mask', 'alien life-form', 'panther', 'based on com', 'spear', 'canon']"
Candleshoe,14612,['Family'],"['butler', 'country est', 'con artist', 'orphan', 'heiress']"
Next Avengers: Heroes of Tomorrow,14613,"['Animation', 'Family']",['based on com']
Fury,14615,"['Crime', 'Drama', 'Thriller']","['small town', 'kidnap', 'love', 'reveng', 'noir', 'murder', 'jail', 'money', 'presumed dead', 'court trial', 'lynch mob', 'engaged coupl', 'innocent man']"
Bottoms Up,14619,"['Romance', 'Comedy']","['minnesota', 'small town', 'parti', 'fame', 'hollywood', 'los angeles, california', 'actor']"
The Butterfly Effect 2,14620,"['Drama', 'Science Fiction', 'Thriller']","['suicid', 'brain tumor', 'underwear', 'time travel']"
Lean On Me,14621,['Drama'],"['high school', 'violence in school', 'based on a true stori', 'gang', 'drug deal', 'school princip']"
Thunderbirds,14623,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']","['secret organ', 'golden gate bridg', 'oil rig\xa0', 'teenage hero', 'thunderbird']"
The Ultimate Gift,14624,"['Romance', 'Drama', 'Family']","['grandparent grandchild relationship', 'leukemia', 'wealth', 'inherit', 'single moth', 'inheritance fight', 'mother daughter relationship']"
Crooked Earth,14627,['Drama'],"['new zealand', 'maori']"
Fletch Lives,14628,"['Comedy', 'Crime', 'Mystery']","['journalist', 'louisiana', 'plantat', 'sequel', 'fish out of wat', 'murder suspect', 'los angel']"
Woman on Top,14629,"['Comedy', 'Drama', 'Romance', 'Fantasy']",['woman director']
Puberty Blues,14630,"['Drama', 'Comedy']",['teenage sexu']
The Work and the Glory II: American Zion,14631,"['Drama', 'Western']","['based on novel or book', 'husband wife relationship', 'new york st', 'mormon', 'latter day saint', 'estranged son', '19th centuri', 'brother brother relationship']"
South West 9,14632,['Drama'],"['england', 'rave', 'lsd', 'music', 'tranc', 'drug']"
The Stone Angel,14634,['Drama'],['woman director']
The Rookie,14635,"['Drama', 'Family']","['parent child relationship', 'basebal', 'sports team', 'sport', ""life's dream"", 'growing up']"
The Condemned,14636,"['Action', 'Thriller']","['bomb', 'island', 'chase', 'survivor', 'websit', 'jungl', 'social commentari', 'gunfight', 'battl', 'brutal', 'surveil', 'death']"
Nothing But the Truth,14637,"['Drama', 'Thriller']","['prison', 'cia', 'journalist', 'assassination attempt', 'integr']"
The Killers,14638,"['Crime', 'Mystery', 'Thriller']","['small town', 'gas stat', 'boxer', 'femme fatal', 'noir', 'murder', 'heist', 'attempted robberi', 'insurance investig']"
The Order of Myths,14639,['Documentary'],"['alabama', 'mardi gra', 'racial segreg', 'woman director']"
Homo Erectus,14641,['Comedy'],['prehistoric tim']
20 Years After,14642,"['Drama', 'Fantasy', 'Science Fiction']","['post-apocalyptic futur', 'dystopia']"
Boot Camp,14643,"['Drama', 'Thriller']",['boot camp']
Soul Men,14655,"['Comedy', 'Music']",['duringcreditssting']
Slums of Beverly Hills,14662,"['Comedy', 'Drama']","['1970', 'dysfunctional famili', 'coming of ag', 'teenage girl', 'beverly hil', 'woman director', 'nomad']"
Sharky's Machine,14664,"['Crime', 'Drama', 'Action', 'Thriller']","['transvest', 'robberi', 'martial art', 'jazz', 'gangster', 'vice', 'polic', 'reveng', 'murder', 'scam', 'prostitut', 'white slaveri']"
Cougar Club,14666,['Comedy'],"['private club', 'older woman younger man relationship', 'sex comedi']"
Dogfight,14667,"['War', 'Drama', 'Romance']","['san francisco, california', 'vietnam war', 'love', 'u.s. marin', 'woman director', '1960']"
Round Midnight,14670,['Drama'],"['jazz', 'music', 'biographi']"
Summer School,14671,['Comedy'],"['high school', 'misfit', 'teacher', 'school', 'teen movi', 'summer', 'teenag', 'teach']"
Savage Streets,14673,"['Action', 'Crime']","['street gang', 'rape', 'fire', 'punk band']"
Man of the West,14674,"['Western', 'Drama', 'Romance', 'Action']",['train robberi']
The Awful Truth,14675,"['Comedy', 'Drama', 'Romance']","['new york c', 'neighbor', 'divorc', 'dog', 'heiress', 'screwball comedi', 'piano', '1930']"
A Man Called Horse,14676,"['Action', 'Adventure', 'Drama', 'Western']","['ritual', 'aristocrat', 'bear attack', 'rite of passag']"
Last Train from Gun Hill,14677,['Western'],"['marshal', 'old friend']"
Eating Out,14681,"['Comedy', 'Romance']","['love triangl', 'roommat', 'gay interest', 'mistaken ident', 'phone sex', 'sex comedi', 'exploring sexu', 'hookup', 'pretending to be gay', 'gay them', 'gay']"
The Nine Lives of Fritz the Cat,14683,"['Animation', 'Comedy']","['cat', '1970', 'cheat', 'joint', 'sexual revolut', 'hell', 'sequel', 'cult comedi', 'surreal', 'politically incorrect', 'anthropomorph', 'racism', 'violenc', 'adult anim']"
School Ties,14684,['Drama'],"['massachusett', 'sport', 'scholarship', 'anti-semit', 'coming of ag', 'judaism', 'preparatory school', '1950']"
Swallows and Amazons,14685,"['Adventure', 'Family']","['holiday', 'boat', 'camp', 'island', 'children', ""based on children's book"", '1920', 'lake district']"
Midnight Movie,14686,['Horror'],"['murder', 'urban legend', 'serial kil', 'masked kil', 'slasher', 'aftercreditssting', 'duringcreditssting']"
Eichmann,14687,"['History', 'Drama']","['world war ii', 'nazi', 'post world war ii']"
Hawaii,14689,"['Drama', 'Adventure', 'Romance']","['hawaii', 'epic']"
Havoc,14695,"['Crime', 'Drama']","['upper class', 'street gang', 'hip-hop', 'gun', 'gangster', 'high school', 'east los angel', 'marijuana', 'underage drink', 'gang rap', 'teenag', 'drug', 'inner c', 'wild parti', 'gang viol', 'woman director', 'rebellious teenag']"
"Suddenly, Last Summer",14698,"['Thriller', 'Drama', 'Mystery']","['spain', 'oper', 'hunger', 'lie', 'widow', 'turtl', 'dysfunctional famili', 'memori', 'hospit', 'mental institut', 'psychiatrist', 'doctor patient relationship', 'lobotomi', 'brain surgeri', 'gay']"
The Night of the Iguana,14703,"['Drama', 'Romance']","['mexico', 'hotel', 'bu', 'minist', 'tourist', 'bus driv', 'poet', 'priest', 'based on play or mus', 'tour bu', 'church', 'alcohol', 'guid', 'spinster']"
Varsity Blues,14709,"['Comedy', 'Drama', 'Romance']","['american footbal', 'small town', 'texa', 'cheerlead', 'sport', 'parti', 'high school sport', 'the big gam']"
The Westerner,14710,"['Action', 'Western', 'Romance']",[]
Afro Samurai: Resurrection,14711,"['Animation', 'Action']","['japan', 'samurai']"
The Librarian: The Curse of the Judas Chalice,14728,"['Fantasy', 'Action', 'Adventure', 'Comedy']","['mytholog', 'new orleans, louisiana', 'vampir', 'treasure hunt']"
The Long Riders,14729,"['Western', 'History']","['sibling relationship', 'jesse jam']"
The Wyvern Mystery,14730,"['Drama', 'Mystery', 'Thriller', 'Horror', 'History']","['secret', 'violenc']"
Bill Hicks: Sane Man,14733,['Comedy'],"['comedian', 'honesti', 'stand-up comedi', 'cult comedi']"
Boarding Gate,14735,"['Drama', 'Thriller']","['paris, fr', 'chase', 'stalker', 'murder', 'hong kong', 'drug']"
Love & Basketball,14736,"['Action', 'Comedy', 'Drama', 'Romance']","['lover', 'affect', 'sport', 'high school', 'basketbal', 'high school sport', 'relationship', 'woman director']"
The Goodbye Girl,14741,"['Comedy', 'Romance']","['ballet danc', 'theatre play', 'single moth', 'apart', 'precocious child', 'manhattan, new york c', 'aspiring actor']"
Night Shift,14742,['Comedy'],"['new york c', 'pimp', 'morgu', 'prostitut']"
Streets of Fire,14746,['Action'],"['kidnap', 'mercenari', 'fan', 'rescu', 'singer', 'motorcycl', 'motorcycle gang', 'neo-noir']"
Boy A,14748,"['Crime', 'Drama']","['child abus', 'rape', 'based on novel or book', 'parent child relationship', 'rehabilit', 'based on a true stori', 'coming of ag', 'crimin', 'incest', 'childhood', 'haunted by the past', 'moral dilemma']"
Space Buddies,14749,"['Comedy', 'Adventure', 'Drama', 'Family']","['puppi', 'space', 'dog']"
Mischief,14750,"['Comedy', 'Romance']","['rebel', 'high school', 'romantic comedi', 'teenag', 'first lov', '1950']"
Silk,14753,"['Drama', 'Romance']","['japan', 'based on novel or book', '19th centuri']"
Good Dick,14758,"['Comedy', 'Drama', 'Romance']","['sexual', 'roommat', 'misfit', 'relationship', 'woman director']"
Bookies,14759,"['Drama', 'Action', 'Comedy']","['gambl', 'colleg']"
Cocaine Cowboys,14761,"['Documentary', 'Action']","['cocain', 'drug deal']"
Affinity,14766,"['Drama', 'Thriller', 'Mystery', 'Romance']","['prison', 'lesbian relationship', 'lesbian interest', '19th centuri']"
Festival Express,14770,"['Documentary', 'History', 'Music']","['canada', 'rock concert']"
The Onion Movie,14771,['Comedy'],"['satir', 'sketch', 'cult comedi', 'role play', 'comedy team', 'screwball comedi']"
The Memory Keeper's Daughter,14772,"['Drama', 'TV Movie']",['twin']
Cheech & Chong's The Corsican Brothers,14774,['Comedy'],"['clown', 'mistaken ident', 'twin']"
How to Get Ahead in Advertising,14776,"['Fantasy', 'Comedy', 'Drama']","['satir', 'farc', 'advertis', 'nervous breakdown', 'advertising execut', 'advertising ag', 'advertis']"
Last Orders,14778,"['Comedy', 'Drama']","['loss of loved on', 'based on novel or book', 'parent child relationship', 'war veteran', 'male friendship', 'friendship', 'friend', 'flashback', 'grief', 'last will and testa', 'memori', 'death']"
The Fall,14784,"['Adventure', 'Fantasy', 'Drama']","['suicide attempt', 'remak', 'morphin', 'hospit', 'storytel', 'charles darwin', 'fantasy lif', '1920']"
Gotti,14786,"['TV Movie', 'Crime']","['new york c', 'biographi', 'based on a true stori', 'crime boss']"
Bubble,14788,"['Drama', 'Crime', 'Mystery']",['murder']
Michael McIntyre: Live & Laughing,14790,['Comedy'],"['stand-up comedi', 'observational comedi']"
if....,14794,['Drama'],"['england', 'revolut', 'private school', 'satir', 'rebellion', 'social satir', 'cult film']"
For Your Consideration,14799,"['Comedy', 'Drama']","['movie busi', 'los angeles, california', 'movie set', 'actress']"
Colossus: The Forbin Project,14801,"['Science Fiction', 'Thriller']","['artificial intellig', 'based on novel or book', 'u.s. presid', 'cold war', 'super comput', 'comput', 'scientist', 'cult film']"
Bait,14805,"['Action', 'Thriller', 'Crime']",['ex-con']
Impulse,14806,"['Mystery', 'Thriller', 'Drama']","['false ident', 'psychopath', 'sexual fantasi']"
The Long Good Friday,14807,"['Crime', 'Drama', 'Mystery']","['london, england', 'england', 'casino', 'gangster', 'car bomb', 'crime boss', 'slaughterhous', 'ira (irish republican army)', 'violenc', 'bomb', 'cult film', 'neo-noir']"
Stark Raving Mad,14809,"['Comedy', 'Crime']","['bank', 'nightclub']"
Fiddler on the Roof,14811,"['Drama', 'Romance']","['tradit', 'parent child relationship', 'dream', 'music', 'based on play or mus', 'breaking the fourth wal', 'judaism', 'suitor', 'elop', 'early 1900']"
Mickey's Christmas Carol,14813,"['Family', 'Animation']","['cartoon', 'ghost', 'charles dicken', 'christma']"
Chemical Wedding,14814,"['Horror', 'Mystery', 'Thriller']","['prostitut', 'magic', 'satan', 'ritual', 'curs', 'pentagram', 'death', 'occult', 'voyeur']"
The Wind and the Lion,14815,"['Action', 'Adventure', 'Drama', 'History']","['morocco', 'desert', 'abduct', 'early 1900']"
Good Burger,14817,"['Comedy', 'Family']","['competit', 'fast food restaur']"
Heavyweights,14819,"['Comedy', 'Family', 'Drama']","['overweight', 'summer camp', 'psychopath', 'instructor', 'obes']"
Music Within,14820,"['Comedy', 'Drama']","['wheelchair', 'vietnam', 'biographi', 'based on a true stori', 'disabl']"
Escape to Witch Mountain,14821,"['Adventure', 'Fantasy', 'Science Fiction', 'Family']","['flying car', 'helicopt', 'attempt to escap', 'telekinesi', 'car crash', ""based on children's book"", 'orphan s']"
G.P.S.,14825,"['Thriller', 'Mystery']","['seattl', 'waterfal', 'forest', 'treasure hunt', 'murder', 'polaroid']"
Doctor Strange,14830,"['Action', 'Animation', 'Fantasy', 'Science Fiction']","['mystic', 'tibet', 'based on com']"
Help!,14831,"['Comedy', 'Music']","['surreal', 'music', 'music', 'cult', 'satir', 'mad scientist', 'the beatl', 'cult film']"
The Cement Garden,14832,['Drama'],"['sibling relationship', 'based on novel or book', 'beach', 'sports car', 'puberti', 'diari', 'coming of ag', 'dead bodi', 'incest']"
House,14833,"['Drama', 'Horror', 'Thriller']","['haunted hous', 'supernatur']"
Bears,14835,['Documentary'],"['bear', 'natur', 'short film']"
Coraline,14836,"['Animation', 'Family', 'Fantasy']","['dream', 'eye', 'stop mot', 'stuffed anim', 'parallel world', 'button', 'new hom', 'secret door', 'aftercreditssting', 'duringcreditssting']"
Forty Guns,14837,"['Action', 'Western']",['rancher']
Hit and Run,14838,"['Thriller', 'Horror', 'Crime']","['hit-and-run', 'car accid']"
Blue Collar,14839,"['Drama', 'Crime']","['robberi', 'factory work', 'blackmail', 'drink', 'union', 'detroit, michigan']"
The Shadow Play,14840,"['Drama', 'Fantasy']",[]
Ten Inch Hero,14843,"['Comedy', 'Drama', 'Romance']","['female friendship', 'female artist']"
Chasing Liberty,14844,"['Comedy', 'Romance']","['venice, itali', 'berlin, germani', 'u.s. presid', 'undercov', 'prague, czech republ', 'romantic comedi', 'travel', 'lie', 'young adult', 'u.s. secret service ag', 'overprotective fath']"
Gray Matters,14845,"['Comedy', 'Romance']",['woman director']
Little Black Book,14846,"['Comedy', 'Romance', 'Drama']","['ex-boyfriend', 'talk show', 'interview', 'plan', 'sabotag']"
Dead Like Me: Life After Death,14849,"['Drama', 'Fantasy', 'Comedy']","['suicid', 'life and death', 'coma', 'afterlif']"
Tripping the Rift: The Movie,14850,"['Animation', 'Comedy', 'Science Fiction']","['surreal', 'clown']"
The Escapist,14851,"['Action', 'Thriller']","['escaped convict', 'prison escap']"
Screamers: The Hunting,14853,"['Action', 'Horror', 'Science Fiction']","['man vs machin', 'alien planet', 'struggle for surviv']"
Lone Wolf McQuade,14854,"['Action', 'Western', 'Crime']","['martial art', 'kung fu', 'parent child relationship', 'texa', 'fbi', 'wheelchair', 'texas rang', 'weapon', 'gun battl', 'drug', 'killing a dog']"
Personal Effects,14857,['Drama'],"['cemeteri', 'dying and death', 'autopsi']"
Keith,14859,"['Drama', 'Family', 'Romance']","['high school', 'cancer', 'teenag', 'teenage rom']"
Killer Movie,14862,"['Comedy', 'Horror', 'Thriller', 'Mystery']","['small town', 'ice hockey', 'masked kil', 'slasher', 'duringcreditssting', 'reality tv', 'town']"
Anaconda 3: Offspring,14863,"['Action', 'Horror', 'Thriller']","['predat', 'snake', 'expedit', 'human vs natur', 'mercenari', 'wood', 'surviv', 'anaconda', 'killer snak', 'animal horror']"
The Hot Spot,14864,"['Crime', 'Romance']","['smoke', 'bank robb', 'arson', 'neo-noir']"
The Rage in Placid Lake,14868,['Comedy'],['hippi']
G.I. Joe: The Rise of Cobra,14869,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['terrorist', 'secret', 'hostag', 'technolog', 'laser', 'govern', 'presid', 'reveng', 'murder', 'attack', 'explos', 'scientist', 'evil', 'cobra', '21st centuri']"
The Cutting Edge: Going for the Gold,14872,"['Comedy', 'Drama', 'Romance']","['olympic gam', 'sport', 'figure sk']"
The Jungle Book 2,14873,"['Family', 'Animation', 'Adventure']","['river', 'music', 'tiger', 'villag', 'feral child', 'sequel', 'bear', 'jungl', 'orphan']"
Try Seventeen,14874,"['Comedy', 'Romance', 'Drama']","['photograph', 'flirt', 'symbol', 'virgin', 'letter', 'colleg', 'beer', 'geek', 'road trip', 'love', 'misfit', 'surreal', 'neighbor', 'alcohol', 'apart', 'cowboy', 'accid', 'struggl']"
